FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITCD,Nord,0-34_STMOV_BUS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,13.8,,
A,Annuale,ITCD,Nord,0-34_STMOV_METRO,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: metropolitana',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,4.3,,
A,Annuale,ITCD,Nord,0-34_STMOV_COACH,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,13.1,,
A,Annuale,ITCD,Nord,0-34_STMOV_BUSC,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,3.3,,
A,Annuale,ITCD,Nord,0-34_STMOV_PCAR,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente)',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,5.3,,
A,Annuale,ITCD,Nord,0-34_STMOV_PPASS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero)',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,31.7,,
A,Annuale,ITCD,Nord,0-34_STMOV_MOTOR,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,1.4,,
A,Annuale,ITCD,Nord,0-34_STMOV_BICYC,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: bicicletta',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,3.6,,
A,Annuale,ITCD,Nord,0-34_STU_MOVT_15,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,53.2,,
A,Annuale,ITCD,Nord,0-34_STU_MOVT_31,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: tempo impiegato: 31 minuti e più',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,16.7,,
A,Annuale,ITC,Nord-ovest,0-34_STMOV_FOOT,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,31.6,,
A,Annuale,ITC,Nord-ovest,0-34_STMOV_MEANS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,68.3,,
A,Annuale,ITC,Nord-ovest,0-34_STMOV_TRAIN,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: treno',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,7.5,,
A,Annuale,ITC,Nord-ovest,0-34_STMOV_BUS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,10.4,,
A,Annuale,ITC,Nord-ovest,0-34_STMOV_METRO,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: metropolitana',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,7.1,,
A,Annuale,ITC,Nord-ovest,0-34_STMOV_COACH,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,12.8,,
A,Annuale,ITC,Nord-ovest,0-34_STMOV_BUSC,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,2.4,,
A,Annuale,ITC,Nord-ovest,0-34_STMOV_PCAR,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente)',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,5.7,,
A,Annuale,ITC,Nord-ovest,0-34_STMOV_PPASS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero)',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,31.3,,
A,Annuale,ITC,Nord-ovest,0-34_STMOV_MOTOR,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,1.3,,
A,Annuale,ITC,Nord-ovest,0-34_STMOV_BICYC,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: bicicletta',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,2.1,,
A,Annuale,ITC,Nord-ovest,0-34_STU_MOVT_15,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,54.8,,
A,Annuale,ITC,Nord-ovest,0-34_STU_MOVT_31,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: tempo impiegato: 31 minuti e più',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,15.9,,
A,Annuale,ITC1,Piemonte,0-34_STMOV_FOOT,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,31.1,,
A,Annuale,ITC1,Piemonte,0-34_STMOV_MEANS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,68.9,,
A,Annuale,ITC1,Piemonte,0-34_STMOV_TRAIN,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: treno',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,8.5,,
A,Annuale,ITC1,Piemonte,0-34_STMOV_BUS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,12.7,,
A,Annuale,ITC1,Piemonte,0-34_STMOV_METRO,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: metropolitana',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,4.6,,
A,Annuale,ITC1,Piemonte,0-34_STMOV_COACH,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,9.7,,
A,Annuale,ITC1,Piemonte,0-34_STMOV_BUSC,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,1.4,,
A,Annuale,ITC1,Piemonte,0-34_STMOV_PCAR,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente)',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,4.7,,
A,Annuale,ITC1,Piemonte,0-34_STMOV_PPASS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero)',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,35.1,,
A,Annuale,ITC1,Piemonte,0-34_STMOV_MOTOR,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,0.2,,
A,Annuale,ITC1,Piemonte,0-34_STMOV_BICYC,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: bicicletta',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,1.8,,
A,Annuale,ITC1,Piemonte,0-34_STU_MOVT_15,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,57.3,,
A,Annuale,ITC1,Piemonte,0-34_STU_MOVT_31,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: tempo impiegato: 31 minuti e più',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,13.6,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',0-34_STMOV_FOOT,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,29.2,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',0-34_STMOV_MEANS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,70.8,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',0-34_STMOV_TRAIN,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: treno',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,5.3,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',0-34_STMOV_BUS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,8.3,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',0-34_STMOV_METRO,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: metropolitana',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,4,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',0-34_STMOV_COACH,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,18.7,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',0-34_STMOV_BUSC,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,4.2,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',0-34_STMOV_PCAR,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente)',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,4.9,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',0-34_STMOV_PPASS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero)',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,31.4,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',0-34_STMOV_MOTOR,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,1,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',0-34_STMOV_BICYC,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: bicicletta',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,2,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',0-34_STU_MOVT_15,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,55.1,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',0-34_STU_MOVT_31,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: tempo impiegato: 31 minuti e più',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,11.7,,
A,Annuale,ITC3,Liguria,0-34_STMOV_FOOT,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,29.4,,
A,Annuale,ITC3,Liguria,0-34_STMOV_MEANS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: usano mezzi di trasporto',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,70.6,,
A,Annuale,ITC3,Liguria,0-34_STMOV_TRAIN,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: treno',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,8.4,,
A,Annuale,ITC3,Liguria,0-34_STMOV_BUS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: tram, bus',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,22.5,,
A,Annuale,ITC3,Liguria,0-34_STMOV_METRO,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: metropolitana',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,1.6,,
A,Annuale,ITC3,Liguria,0-34_STMOV_COACH,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: pullman, corriera',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,10.7,,
A,Annuale,ITC3,Liguria,0-34_STMOV_BUSC,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: pullman aziendale',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,6.1,,
A,Annuale,ITC3,Liguria,0-34_STMOV_PCAR,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come conducente)',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,3.4,,
A,Annuale,ITC3,Liguria,0-34_STMOV_PPASS,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: auto privata (come passeggero)',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,25.5,,
A,Annuale,ITC3,Liguria,0-34_STMOV_MOTOR,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: motocicletta, ciclomotore',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,7.1,,
A,Annuale,ITC3,Liguria,0-34_STMOV_BICYC,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: bicicletta',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,1.2,,
A,Annuale,ITC3,Liguria,0-34_STU_MOVT_15,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: fino a 15 minuti',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,53,,
A,Annuale,ITC3,Liguria,0-34_STU_MOVT_31,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: tempo impiegato: 31 minuti e più',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,19,,
A,Annuale,ITC4,Lombardia,0-34_STMOV_FOOT,'Bambini dell"'asilo, della scuola dell"'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all"'università, per mezzo di trasporto utilizzato e tempo impiegato: vanno a piedi',HSC,Per 100 persone con le stesse caratteristiche,Y_UN34,Fino a 34 anni,2024,32.1,,
